run_id,exp_id,method,llm_version,provider,seed,instance_id,udi,machine_failure,active_modes,latency_s,prompt_tokens,completion_tokens,api_cost,ifr_flag,llm_error,timestamp,wall_time_s
B1_s0041_s42,ai4i_openai,B1,local,openai,42,s0041,1141,0,none,0.0,0,0,0.0,False,,2026-07-24T21:18:59,706.7
B2_s0041_s42,ai4i_openai,B2,local,openai,42,s0041,1141,0,none,0.0,0,0,0.0,False,,2026-07-24T21:18:59,706.7
B8_s0041_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0041,1141,0,none,4.469,677,119,0.0,False,,2026-07-24T21:19:04,706.7
B1_s0042_s42,ai4i_openai,B1,local,openai,42,s0042,1190,0,none,0.0,0,0,0.0,False,,2026-07-24T21:19:04,706.7
B2_s0042_s42,ai4i_openai,B2,local,openai,42,s0042,1190,0,none,0.0,0,0,0.0,False,,2026-07-24T21:19:04,706.7
B8_s0042_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0042,1190,0,none,5.119,675,119,0.0,False,,2026-07-24T21:19:09,706.7
B1_s0043_s42,ai4i_openai,B1,local,openai,42,s0043,1214,0,none,0.0,0,0,0.0,False,,2026-07-24T21:19:10,706.7
B2_s0043_s42,ai4i_openai,B2,local,openai,42,s0043,1214,0,none,0.0,0,0,0.0,False,,2026-07-24T21:19:10,706.7
B8_s0043_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0043,1214,0,none,5.584,677,121,0.0,False,,2026-07-24T21:19:15,706.7
B1_s0044_s42,ai4i_openai,B1,local,openai,42,s0044,1222,0,RNF,0.0,0,0,0.0,False,,2026-07-24T21:19:16,706.7
B2_s0044_s42,ai4i_openai,B2,local,openai,42,s0044,1222,0,RNF,0.0,0,0,0.0,False,,2026-07-24T21:19:16,706.7
B8_s0044_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0044,1222,0,RNF,8.137,676,135,0.0,False,,2026-07-24T21:19:24,706.7
B1_s0045_s42,ai4i_openai,B1,local,openai,42,s0045,1258,0,none,0.0,0,0,0.0,False,,2026-07-24T21:19:25,706.7
B2_s0045_s42,ai4i_openai,B2,local,openai,42,s0045,1258,0,none,0.0,0,0,0.0,False,,2026-07-24T21:19:25,706.7
B8_s0045_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0045,1258,0,none,5.062,675,134,0.0,False,,2026-07-24T21:19:30,706.7
B1_s0046_s42,ai4i_openai,B1,local,openai,42,s0046,1312,0,none,0.0,0,0,0.0,False,,2026-07-24T21:19:30,706.7
B2_s0046_s42,ai4i_openai,B2,local,openai,42,s0046,1312,0,none,0.0,0,0,0.0,False,,2026-07-24T21:19:30,706.7
